개최일,부스 위치,자리수,대표작품,계정아이디,계정명,팔로워수,최상단트윗_알티,최상단트윗_마음,최상단트윗_노출수,최상단트윗_내용,multiple_ids
Day1,W6,2sp,가비지타임,Love_26k,이육 님이 재게시함,1.1만,313,80,8.3천,1시간갑타 찐 완결기념으로재석이 생일광고 일러로 뽑앗던 엽서 제몫으로 빼둿던거 리트윗추첨 한분께 보내드립니당재석이 조아하시는분이 가져가셨음좋겟어요,True
Day1,X10,2sp,블루 록,bll_sio,1디페 X10 \ シロ 님이 재게시함,104,244,3.3천,2.7만,4시간n番煎じネタitsサンド(seis/rnis)its家に遊びに行くisgくん,True
Day1,X10,2sp,블루 록,trash_bibim,김곽기 ( 1디페 x10 ) 선입금 ~14일 23시,267,31,9,3.2천,"(RT:)1월 디페스타 인포 및 현장수령 선입금폼 입니다! 통판, 현장판매 예정은 현재 없습니다.기한 ~1월 14일 23시 00분까지선입금폼: https://witchform.com/deposit_form.php?idx=551305…쿠로이사 샘플 : https://posty.pe/7d03ln카이이사 샘플 : https://posty.pe/8qja97문의는 디엠이나 푸슝 부탁드립니다.더 보기",True
Day1,X11a,1sp,블루록,wewill_lxckyou,윌슨 | 下권 수령 폼(~15일),767,29,12,8천,RT1월 디페스타 발간 블루록 린이사 소설 회지 [바다에 갈까요] 下 수령 폼입니다. (현장수령/통판)  응답기간: 1.5.(금) 14:00 ~ 1.15.(월) 23:59 링크 내 정보를 반드시 숙지한 뒤 참여해주시기 바랍니다. 기존 '바다에 갈까요' 上권 구매자만 폼 작성 https://witchform.com/deposit_form.php?idx=547387…,True
Day1,X14,2sp,블루록,blue_hapa,HAPAㅣ디페 X14,"1,268",90,43,9.7천,"#RT 해주신 한 분께 [ 로판풍 쿠니치기 흔들코롯토/엽서 set ] 를 보내드립니다 :)1월 20일 디페스타 현장수령 + 통판 선입금 폼입니다! 블루록 비공굿 및 회지 쿠니치기, 린이사, 나기레오 1/03(수) ~ 1/07(일)자세한 내용은 폼을 통해 확인 부탁드려요~",True
Day1,X14,2sp,블루록,inari_gajigaji,イナ| 1디페 X14(선입금중),"4,517",85,75,3.2만,"[rt] 추첨 한분께 엽서전종 보내드려요1월 20일 디페스타 블루록 인포+현장수령 선입금폼(현장수령 가능하신 분들만)https://witchform.com/deposit_form.php?idx=549856…1/10 19:00~ 1/19 23:59부스 X14, 회지구매시 신분증 지참 필수",True
Day1,X15,2sp,블루록,jjsuwg,(1디페 X15)セモ 세모,"1,868",출처: wavebox.me,2,6천,@jjsuwg 님에게 보내는 답글waveboxはこちらです,True
Day1,X15,2sp,블루록,igedamoya,조력자S(りっこ),149,7,23,1.8천,Y2K감성 나기레오......,True
Day1,X9,2sp,블루록,blueloty,로티 / 1디페 X9 / 통판&선입금 12일까지,1.7만,45,38,1.5만,"1월 디페스타 선입금 및 통판 안내블루록 린이사 회지 <수천의세계1, 2> 발간 예정 기간 : ~1/12(금) 23:59 까지 통판 : https://witchform.com/deposit_form.php?idx=546511… 현장수령 : https://witchform.com/deposit_form.php?idx=546504… 샘플 : https://posty.pe/485mz9관련 문의는 DM 또는 ",True
Day1,X9,2sp,블루록,B1ue_butler,집사 님이 재게시함,165,55,12,4.7천,쿠로코의 농구만 재미있다: 요즘은 블루록 보면 됨 https://twitter.com/lovelessfanclub/status/1618260249844252673…,True
Day1,X9,2sp,블루록,blue1ocktv,구독깅,67,725,285,6.4만,"하이꽃미남과 매력쟁이들만 나오는「이 만화」, 뭔지 궁금하다면?",True
Day1,Y21a,1sp,주술회전,jujutsuoat,,29,0,0,0,,True
Day1,Y21a,1sp,주술회전,gang_coo,쿠앙,272, 팔 걸어주시면 감사하겠습니다..,1,84,트친분들 여기 계정이 서치제안밴에 걸려..  ,True
Day1,Y23,2sp,주술회전,off_u__off,오퓨 시즌2 ( ֊'ヮ'֊)oO(まいっか!),226,1,9,1.9천,"• 오프유, 뼈헤장국.. 등등 저 입니다. ",True
Day1,Z1,2sp,주술회전,danho_p,단호박,312,2022년 3월 13일,59,277,,True
Day1,Z1,2sp,주술회전,manduchoco,@manduchoco,"1,233",35,116,2만,다음 미디어는 민감한 콘텐츠를 포함할 수 있습니다. 설정 변경보기,True
Day1,Z10,2sp,주술회전,ID_DAL_RAE,달래,"2,587",612,3.1천,3.5만,Happy NewYear,True
Day1,Z10,2sp,주술회전,pseudogang_,강,"2,605",2021년 7월 31일,메인트용 성향/자기소개표,1,,True
Day1,Z10,2sp,주술회전,Emaxx,,2,0,0,0,,True
Day1,Z17,2sp,주술회전,goge_lara572,,0,0,0,0,,True
Day1,Z17,2sp,주술회전,otav_572,오탑 님이 재게시함,1만,1.3천,7.6천,8.7만,五夏콘텐츠 경고: Nudity게시자가 이 게시물에 민감한 콘텐츠가 포함되어 있다는 경고를 표시했습니다.표시,True
Day1,Z23,2sp,주술회전,dr_goyu,Z23｜도라,"2,796",53,87,9천,"[RT=]1월 디페스타 : 고죠유지 쁘띠존[Z23 고죠유지가 미래다] 최종 인포고죠유지 소설본 <受胎五条 : 수태고죠> 판매 (현판분 소량)고죠유지 배포전 1, 2차 전단지 무료 배포를 진행합니다!잘 부탁드립니다! 감사합니다",True
Day1,Z23,2sp,주술회전,Mmm_jjtks,Mmm〔Z23〕,"7,432",187,267,3.4만,"[1월 디페]고죠유지 비공식 굿즈 현장수령 선입금 진행신간과 구간,재판매 굿즈들 가져갑니다!선입금 선착 20분께 '2024 연하장'을 드려요!통판2월자세한 사항은 모두 폼 내에 기재되어 있으니 확인 후 문의주세요!https://takemm.com/prod/view/2355801-04 21:00~01-07 23:59(연장 불가)",True
Day1,Z5,2sp,주술회전,Reta_8903,레타2,82,2,13,1.6천,레타입니다제 공계가 유령계가 되었나봐요 (눈물),True
Day1,Z5,2sp,주술회전,superxz_juju,,0,0,0,0,,True
Day2,A16,2sp,,yangun02,양운,257,출처: repository-bb.notion.site,2,624,Main-Profile,True
Day2,A16,2sp,,hamong_jd,김2하몽,172,,"이벤트성 팔로, 활동내역이 없는 알계, 비장르계정, 플텍계는 주기적으로 블언블 하고 있습니다.",4,,True
Day2,A1a,1sp,내가 키운 S급들,pikabunzukSari,아이소 A1a | 사리,670,92,61,9.7천,[RT] 2024년 1월 아이소 현장수령 선입금 폼입니다~세트 구성은 선입금에서만 보실 수 있답니다자세한 사항은 폼 확인 부탁드려요!부스 위치는 배치도 업데이트시 닉네임에 추가됩니다 2023.12.31  00:00 ~ 2024.01.07  22:00https://witchform.com/deposit_form/544202…,True
Day2,C10,2sp,적국의 왕자로 사는 법,hutsound_,아2소 C10 / 가오나시,166,11,15,689,아이소에서 섭파 우표 모양 스티커 현장판매 합니다~~~당일에 가져갈 수 있을 거 같아요 우와~~~,True
Day2,C10,2sp,적국의 왕자로 사는 법,pyurang_md,C10) 퓨랑,378,52,10,6.9천,[RT]  1/21 아이소 적왕사 선입금 폼   현장판매분은 극소량이므로 구매 의사 있으시다면 꼭 선입금에 참여해주세요!자세한 사항은 아래 링크와 이미지 참고 해주세요! 감사합니다! *선입금 기간: 2024.01.02 ~ 2024.01.10 23:59  *선입금 폼: https://witchform.com/deposit_form/545503…,True
Day2,C12,2sp,"의원, 다시살다",hop_roo,(아이소C12) 홉,310,90,43,7.8천,[RT]  아이소 선입금 & 통신판매 폼자세한 내용은 폼에서 확인해주세요!#의다살 #적왕사 #반월당 #성황아   선입금 기간 짧습니다!! 3일 동안만 진행됩니다!24.01.07 (00:00) ~ 24.01.09 (23:59) https://witchform.com/deposit_form/548458…,True
Day2,C12,2sp,"의원, 다시살다",NagWoon_O7,낙냑냑낙 (1월 아이소 :: C12),362,1,5,1천,폼 종료되었습니다.  나머지는 현장판매에서 뵙겠습니다.유광포카 5~6개 스파클 5~6개엽서 7~8개 (재판 3~5개)아크릴스텐딩 2~3매씩(재판 제외)선희공주 족자봉 1~2매 소량만 판매 됩니다.  감사합니다.더 보기낙냑냑낙 (1월 아이소 :: C12)@NagWoon_O7·2023년 12월 28일24년 1월 21일 아이소 행사< 우리 객잔 정상영업 안 합니다 >메뉴판 [현장수령 & 통신판매]23.12.28 22:00~24.01.12 00:00 진행합니다.주의 사항 및 세트 항목으로 인해 오류가 나지 않게 구매 개수 확인 꼭 부탁드립니다.더 보기,True
Day2,C12,2sp,"의원, 다시살다",bush___LIM,C12) 수풀,59,20,9,1천,[RT=]24년 1월 27일<아이소> 행사 최종 인포입니다.선입금 수령은 2시에 마감합니다.수령되지 못한 선입금분은 환불 후현판분으로 전환됩니다.1층 C12 / 객잔 정상 영업 안합니다 부스,True
Day2,C14a,1sp,"의원, 다시 살다",og_bun__mu,아이소 C14a 분,33,2,2,175,"그렇게 됐습니다..가홍님이 멱살 잡고 캐리하는 부스..!!!잘 부탁드립니다(_ _)아이소 가홍@gahong_·1월 9일RT=♡ 24. 1월 아이소 최종 인포부스명 : 너는 무슨 랩실에 들어오란 말을 버터 간장 계란 볶음밥 할 때 하니?위치 : 1층 C14a 의다살(+무협풍 매화,소림반지) 굿즈를 준비했습니다 잘부탁드려요!",True
Day2,C14a,1sp,"의원, 다시 살다",gahong_,아이소 가홍,98,28,8,2.2천,"RT=♡ 24. 1월 아이소 최종 인포부스명 : 너는 무슨 랩실에 들어오란 말을 버터 간장 계란 볶음밥 할 때 하니?위치 : 1층 C14a 의다살(+무협풍 매화,소림반지) 굿즈를 준비했습니다 잘부탁드려요!#의다살 #의원다시살다상세인포1.https://witchform.com/deposit_form.php?idx=544062…",True
Day2,C15,2sp,"의원, 다시 살다",doghugam1_1,(C15)독후감,539,45,25,4.7천,"[RT] 2024년 1월 아이소에서 판매할 '결혼' 주제 현희 트윈지(봄팡, 독후감 참여 /19세) 선입금을 받습니다.  부스명:현희객쟈가쟈가쟝쟝(명물 유호동상 존재!) 입금기간: 2023.12.30~2024.01.06 샘플: https://posty.pe/5st3qc폼: https://witchform.com/deposit_form.php?idx=544229…더 보기",True
Day2,C15,2sp,"의원, 다시 살다",maengme09251222,C15 ㅣ 선입금 메인트 확인 ㅣ멩메,531,29,15,3.6천,<현희객자갸자갸장장(명물유호동상존재!)> 1월 아이소 인포 및 선입금 폼https://witchform.com/payform/WFACCHCWLA…24년 1월 5일 20:00 ~ 24년 01월 09일 20:30 회지샘플은 아래의 스레드를 확인해주세요!witchform.com[의다살] 1월 21일 아이소 선입금 폼 | WitchForm - 우리끼리 사고파는 창작마켓우리끼리 사고파는 창작마켓,True
Day2,C17,2sp,"의원, 다시 살다",BYam0104,뱜. (아이소 C17),84,22,11,2.1천,#아이소 #의다살   [RT] 아이소 선입금 & 통신판매 폼폼 기간 :  ~ 01/11(12:00)!!선입금 기간이 매우 짧습니다!!자세한 내용은 윗치폼 확인 부탁드립니다.(인포 내 새로운 그림은 타래로)더 보기,True
Day2,C17,2sp,"의원, 다시 살다",saranghae1079,랑해 c17,211,※탈덕아닙니다.멀쩡한다살계...,더 보기,372,@saranghae1079 님에게 보내는 답글랑해 c17@saranghae1079·1월 9일소곤소곤)회지는 이번이 마지막일 거 같습니당. 7권이면 에이~ 솔직히 많이 했잖아요부스는...고민 중입니다. 내년에 기회가 되면 웹툰캐디 새로 나오는 친구들 거 비녀 하고...외에는 사실 딱히...그간 찾아주셔서 감사했습니다! 마지막까지 힘내볼게요,True
Day2,D10a,1sp,내가 키운 S급들,noocha_js,아이소D10a | 누차,241,24,20,2.3천,[D10a] 아이소 최종 인포입니다!!모두 【현장 판매】로 진행되오니 참고하셔서 구매하시길 바랍니다!!아크릴 키링과 스탠드가 생각보다 작게 나와서 금액 변동이 있었습니다!! 이 점 유의해주세요!!,True
Day2,D11,2sp,내가 키운 S급들,JAL_fn,자렌,"4,010",1,24,3.6만," 메인 트윗유현유진(윻윶) 고정충 = 한유진, 한유현이 들어간 모든 타컾 X, 리버스 X, 삼각 X.유현유진이 안 들어간 타컾은 아무거나 발언함.",True
Day2,D11,2sp,내가 키운 S급들,s_lemong,통판발송 레몽(ง๏∇๏)ว,1.4만,4,12,1.7천,드디어! 통판이 발송되었습니다 운송장 번호는 윗치폼에서 확인해주세요! 혹시 문제가 있을 경우는 월요일까지 말씀해주세요~ 오래 기다려주셔서 정말 감사합니다통판발송 레몽(ง๏∇๏)ว@s_lemong·2023년 12월 11일RT 2024년 유현유진 달력 및 굿즈 통판 을 받습니다!!(~12/14) 최대한 올해 안에 보내드리고 싶어 주문기간이 짧은점 양해해주세요ㅠㅠ 잘 부탁드립니다 https://witchform.com/deposit_form.php?idx=532197…,True
Day2,D17,2sp,내가 키운 S급들,ideatami,디페 H10/ 아이소 D17) 이데아,"4,785",58,18,9천,"[RT] 알티추첨 서일페 초대권 보내드립니다.12월 16~17일 서울 코믹월드(B03) 12월 21~24일 서울 일러스트 페어(D홀 O18) 참가합니다 오랫만에 아크릴 오너먼트를 포함한 랜덤팩이 판매되고 대형 담요, 손수건 등이 새로 나옵니다 판매 굿즈들은 블로그 참고해주세요▼https://blog.naver.com/PostList.naver?blogId=ideatami&from=postList&categoryNo=20&parentCategoryNo=20…",True
Day2,D20,2sp,이영도 소설,lifeiscrab,〔아이소/D20〕 살믄게 (수요조사 ~1/14),197,13,6,1.8천,"회지 수요조사1월 아이소에서 《ㄱㄴㄷ 삼남매의 도전! 빛의 탑 대모험》 을 판매합니다사양: A5/떡제본/60p(예상)/5000원(예상)내용: 어린 바이서스 삼남매(길시언, 닐시언, 데밀레노스)가 빛의 탑으로 모험을 떠납니다.(정보 및 샘플은 타래로)현장구매(1월 21일)통판(행사 이후)15표·17시간 남음",True
Day2,D20,2sp,이영도 소설,tiberi509,티베리 아이소D20,256,28,14,2.1천,"1월 21일 아이소D20 드래곤 라자/시오네&핸드레이크(논컾)/만화회지 '그 누가 허락하겠는가' 현장구매 수요조사합니다수요조사 기간 : ~01.13A5, 34p, 떡제본, 3000원(예상)타래로 투표 부탁드립니다~",True
Day2,D5,2sp,블랙배저,dobby_dbswn,신불,91,스핀: https://spinspin.net/dobby_dbswn,3,1.2천,,True
Day2,D9,2sp,내가 키운 S급들,jigam86,아이소D9/지감,"2,872",97,93,1.2만,2024년 1월 아이소 [D9] '한형제는제삶그자체입니다' 부스 최종인포입니다!잘부탁드려요,True
Day2,F10,2sp,열화요수,pravmf,,0,0,0,0,,True
Day2,F10,2sp,열화요수,Daydream_DX,,0,0,0,0,,True
Day2,F10,2sp,열화요수,pp4_po,팝,82,아이소에 회지를 들고 가겠으나........,못한다면 몸만 달랑달랑 다녀올 생각입니다.....,23,,True
Day2,F13,2sp,진혼,_marginn,아이소F13 | 마름모,210,자기소개표 업데이트*^0^*,2,2.4천,,True
Day2,F13,2sp,진혼,Guardian_Yuuho,유호|아이소 F13,222,69,12,1.2만,"[아이소] 프리스트 쁘띠존 F13 <곤륜산 아래 부대찌개집> 부스에 나올 묵독 저우두 회지 ""Lean on me""의 현장수령/통판 선입금 예약을 받습니다.(24.01.02 0시~24.01.09 23시 59분)※본 회지는 성인 회지입니다. 미성년자는 구매에 참여할 수 없습니다.※https://witchform.com/payform/?uuid=S7YF9UNZWY…",True
Day2,G13b,1sp,데뷔 못 하면 죽는 병 걸림,potatowtchngyou,아이소G13b 귬,171,25,14,3.4천,https://178187.postype.com/post/15970502안녕하세요 인포의 대략적인 개요를 포스타입에 올려두었습니다갱신사항은 타래로 추기하겠습니다...건큰신간 4권 나옵니다(제가나오게할거임)감사합니다[아이소/G13b] 통합 인포 : 포스타입 포스트,True
Day2,G16,2sp,데뷔 못 하면 죽는 병 걸림,seomunbada_DMJ,서문바다,101,24,13,7.2천,아이소 문큰 쁘띠존에 나올 문큰 회지 옥탑방 밴드 러브 (가제) 수요조사 받습니다!마감은 못했는데 프매 마감일은 다가와서 급하게 하는 수요조사입니다a5 / 80p 이상 (예상)https://posty.pe/d8oneqhttps://witchform.com/demand_form.php?idx=89798…다음 미디어는 민감한 콘텐츠를 포함할 수 있습니다. 설정 변경,True
Day2,G16,2sp,데뷔 못 하면 죽는 병 걸림,haeryang_S2,개물 속 우구리,97,1월 11일,못사면 죽어야지,36,,True
Day2,G2,2sp,"길라잡이의 등불, 진혼기, 반월당의 기묘한 이야기",gwihwihyeol,아이소G2) 국밥/휘혈,"1,308",장르 팔로우 추천하지 않습니다,6,1.7만,,True
Day2,H12,2sp,데뷔 못 하면 죽는 병 걸림,chwijuR,취급주의,783,아무것도없을예정입니다 ㅠㅠ,1,255,,True
Day2,H12,2sp,데뷔 못 하면 죽는 병 걸림,dosikluv,철식,"1,284",1,5,803,1월 아이소 취주님과 함께 10월 재고만 판매합니당.. 철식@dosikluv·2023년 8월 11일저희 부스명 왜이러죠취주님이랑 큰른을 믿기 vs 엋른을 믿기그리고 다수의 장르가 뒤섞인 굿즈..회지..아이소에서 합니다..감사합니다...,True
Day2,H14,2sp,데뷔 못 하면 죽는 병 걸림,MDCR_Serk,H14) 신.사. 세르크,398,3,9,3.7천,내 트리를 꾸며줘!출처: colormytree.me,True
Day2,H14,2sp,데뷔 못 하면 죽는 병 걸림,DMJ_SJ,H14 그냥알을낳는오리,"4,663",307,61,2.2만,RT추첨 한 분께 굿즈 전 종 보내드립니다24년 1월 아이소 데못죽 선입금 폼입니다기간: ~1.18 12시회지 포함 부스 전체인포: 타래로 https://witchform.com/deposit_form.php?idx=547447…,True
Day2,H9,2sp,데뷔 못 하면 죽는 병 걸림,Mlim__jjang111,,0,0,0,0,,True
Day2,H9,2sp,데뷔 못 하면 죽는 병 걸림,Chung_720,,0,0,0,0,,True
Day2,H9,2sp,데뷔 못 하면 죽는 병 걸림,o__oii_,김명천 님이 재게시함,388,224,387,8천,4시간,True
Day2,I13,2sp,"데뷔 못하면 죽는 병 걸림, 데못죽",ironsujeo,아이소 I13 쇠수,"1,983",4,1,1천,아이소 국밥즈 스티커 무료나눔 수요조사(인당 1장 칼선무광 a6)대략적인 숫자파악용2번은 혹시 몰라 넣긴했는데 아이소때만 나눔하고 말 가능성이 크긴합니다!!ㅜ아이소 가고 받을래요47.6%아이소 못가는데 받을 방법은 없나요38.1%걍 누름14.3%42표·최종 결과,True
Day2,I13,2sp,"데뷔 못하면 죽는 병 걸림, 데못죽",meme_jjang,I13) 고미,163,5,5,9.1천,데못죽 트윗 정리..,True
Day2,I13,2sp,"데뷔 못하면 죽는 병 걸림, 데못죽",moondae_park,아이소 I13 깉,100,1,1,310,@moondae_park 님에게 보내는 답글선입금 수량에 맞출 생각이라 휴지 제외 현판 분량은 거의 없을 것 같습니다!,True
